Name;Station;Time(norwegian mean time);Snow depth
Svalbard Lufthavn;SN99840;04.09.2007;0
Svalbard Lufthavn;SN99840;05.09.2007;0
Svalbard Lufthavn;SN99840;06.09.2007;0
Svalbard Lufthavn;SN99840;07.09.2007;0
Svalbard Lufthavn;SN99840;08.09.2007;0
Svalbard Lufthavn;SN99840;09.09.2007;0
Svalbard Lufthavn;SN99840;10.09.2007;0
Svalbard Lufthavn;SN99840;11.09.2007;0
Svalbard Lufthavn;SN99840;12.09.2007;0
Svalbard Lufthavn;SN99840;13.09.2007;0
Svalbard Lufthavn;SN99840;14.09.2007;0
Svalbard Lufthavn;SN99840;15.09.2007;0
Svalbard Lufthavn;SN99840;16.09.2007;0
Svalbard Lufthavn;SN99840;17.09.2007;0
Svalbard Lufthavn;SN99840;18.09.2007;0
Svalbard Lufthavn;SN99840;19.09.2007;0
Svalbard Lufthavn;SN99840;20.09.2007;0
Svalbard Lufthavn;SN99840;21.09.2007;0
Svalbard Lufthavn;SN99840;22.09.2007;0
Svalbard Lufthavn;SN99840;23.09.2007;0
Svalbard Lufthavn;SN99840;24.09.2007;0
Svalbard Lufthavn;SN99840;25.09.2007;0
Svalbard Lufthavn;SN99840;26.09.2007;0
Svalbard Lufthavn;SN99840;27.09.2007;0
Svalbard Lufthavn;SN99840;28.09.2007;0
Svalbard Lufthavn;SN99840;29.09.2007;0
Svalbard Lufthavn;SN99840;30.09.2007;0
Svalbard Lufthavn;SN99840;01.10.2007;0
Svalbard Lufthavn;SN99840;02.10.2007;0
Svalbard Lufthavn;SN99840;03.10.2007;0
Svalbard Lufthavn;SN99840;04.10.2007;0
Svalbard Lufthavn;SN99840;05.10.2007;0
Svalbard Lufthavn;SN99840;06.10.2007;0
Svalbard Lufthavn;SN99840;07.10.2007;0
Svalbard Lufthavn;SN99840;08.10.2007;0
Svalbard Lufthavn;SN99840;09.10.2007;0
Svalbard Lufthavn;SN99840;10.10.2007;0
Svalbard Lufthavn;SN99840;11.10.2007;0
Svalbard Lufthavn;SN99840;12.10.2007;0
Svalbard Lufthavn;SN99840;13.10.2007;0
Svalbard Lufthavn;SN99840;14.10.2007;0
Svalbard Lufthavn;SN99840;15.10.2007;0
Svalbard Lufthavn;SN99840;16.10.2007;0
Svalbard Lufthavn;SN99840;17.10.2007;0
Svalbard Lufthavn;SN99840;18.10.2007;0
Svalbard Lufthavn;SN99840;19.10.2007;0
Svalbard Lufthavn;SN99840;20.10.2007;0
Svalbard Lufthavn;SN99840;21.10.2007;0
Svalbard Lufthavn;SN99840;22.10.2007;0
Svalbard Lufthavn;SN99840;23.10.2007;0
Svalbard Lufthavn;SN99840;24.10.2007;0
Svalbard Lufthavn;SN99840;25.10.2007;0
Svalbard Lufthavn;SN99840;26.10.2007;0
Svalbard Lufthavn;SN99840;27.10.2007;0
Svalbard Lufthavn;SN99840;28.10.2007;0
Svalbard Lufthavn;SN99840;29.10.2007;0
Svalbard Lufthavn;SN99840;30.10.2007;0
Svalbard Lufthavn;SN99840;31.10.2007;0
Svalbard Lufthavn;SN99840;01.11.2007;0
Svalbard Lufthavn;SN99840;02.11.2007;0
Svalbard Lufthavn;SN99840;03.11.2007;0
Svalbard Lufthavn;SN99840;04.11.2007;0
Svalbard Lufthavn;SN99840;05.11.2007;0
Svalbard Lufthavn;SN99840;06.11.2007;0
Svalbard Lufthavn;SN99840;07.11.2007;0
Svalbard Lufthavn;SN99840;08.11.2007;0
Svalbard Lufthavn;SN99840;09.11.2007;0
Svalbard Lufthavn;SN99840;10.11.2007;0
Svalbard Lufthavn;SN99840;11.11.2007;0
Svalbard Lufthavn;SN99840;12.11.2007;0
Svalbard Lufthavn;SN99840;13.11.2007;0
Svalbard Lufthavn;SN99840;14.11.2007;0
Svalbard Lufthavn;SN99840;15.11.2007;0
Svalbard Lufthavn;SN99840;16.11.2007;0
Svalbard Lufthavn;SN99840;17.11.2007;0
Svalbard Lufthavn;SN99840;18.11.2007;0
Svalbard Lufthavn;SN99840;19.11.2007;0
Svalbard Lufthavn;SN99840;20.11.2007;0
Svalbard Lufthavn;SN99840;21.11.2007;0
Svalbard Lufthavn;SN99840;22.11.2007;0
Svalbard Lufthavn;SN99840;23.11.2007;0
Svalbard Lufthavn;SN99840;24.11.2007;0
Svalbard Lufthavn;SN99840;25.11.2007;0
Svalbard Lufthavn;SN99840;26.11.2007;0
Svalbard Lufthavn;SN99840;27.11.2007;0
Svalbard Lufthavn;SN99840;28.11.2007;0
Svalbard Lufthavn;SN99840;29.11.2007;0
Svalbard Lufthavn;SN99840;30.11.2007;0
Svalbard Lufthavn;SN99840;01.12.2007;0
Svalbard Lufthavn;SN99840;02.12.2007;0
Svalbard Lufthavn;SN99840;03.12.2007;0
Svalbard Lufthavn;SN99840;04.12.2007;0
Svalbard Lufthavn;SN99840;05.12.2007;0
Svalbard Lufthavn;SN99840;06.12.2007;0
Svalbard Lufthavn;SN99840;07.12.2007;0
Svalbard Lufthavn;SN99840;08.12.2007;0
Svalbard Lufthavn;SN99840;09.12.2007;0
Svalbard Lufthavn;SN99840;10.12.2007;0
Svalbard Lufthavn;SN99840;11.12.2007;0
Svalbard Lufthavn;SN99840;12.12.2007;0
Svalbard Lufthavn;SN99840;13.12.2007;0
Svalbard Lufthavn;SN99840;14.12.2007;0
Svalbard Lufthavn;SN99840;15.12.2007;0
Svalbard Lufthavn;SN99840;16.12.2007;0
Svalbard Lufthavn;SN99840;17.12.2007;0
Svalbard Lufthavn;SN99840;18.12.2007;0
Svalbard Lufthavn;SN99840;19.12.2007;0
Svalbard Lufthavn;SN99840;20.12.2007;0
Svalbard Lufthavn;SN99840;21.12.2007;0
Svalbard Lufthavn;SN99840;22.12.2007;0
Svalbard Lufthavn;SN99840;23.12.2007;0
Svalbard Lufthavn;SN99840;24.12.2007;0
Svalbard Lufthavn;SN99840;25.12.2007;0
Svalbard Lufthavn;SN99840;26.12.2007;0
Svalbard Lufthavn;SN99840;27.12.2007;0
Svalbard Lufthavn;SN99840;28.12.2007;0
Svalbard Lufthavn;SN99840;29.12.2007;0
Svalbard Lufthavn;SN99840;30.12.2007;0
Svalbard Lufthavn;SN99840;31.12.2007;0
Svalbard Lufthavn;SN99840;01.01.2008;0
Svalbard Lufthavn;SN99840;02.01.2008;0
Svalbard Lufthavn;SN99840;03.01.2008;0
Svalbard Lufthavn;SN99840;04.01.2008;0
Svalbard Lufthavn;SN99840;05.01.2008;0
Svalbard Lufthavn;SN99840;06.01.2008;0
Svalbard Lufthavn;SN99840;07.01.2008;0
Svalbard Lufthavn;SN99840;08.01.2008;0
Svalbard Lufthavn;SN99840;09.01.2008;0
Svalbard Lufthavn;SN99840;10.01.2008;0
Svalbard Lufthavn;SN99840;11.01.2008;0
Svalbard Lufthavn;SN99840;12.01.2008;0
Svalbard Lufthavn;SN99840;13.01.2008;0
Svalbard Lufthavn;SN99840;14.01.2008;0
Svalbard Lufthavn;SN99840;15.01.2008;0
Svalbard Lufthavn;SN99840;16.01.2008;0
Svalbard Lufthavn;SN99840;17.01.2008;0
Svalbard Lufthavn;SN99840;18.01.2008;0
Svalbard Lufthavn;SN99840;19.01.2008;0
Svalbard Lufthavn;SN99840;20.01.2008;0
Svalbard Lufthavn;SN99840;21.01.2008;0
Svalbard Lufthavn;SN99840;22.01.2008;0
Svalbard Lufthavn;SN99840;23.01.2008;0
Svalbard Lufthavn;SN99840;24.01.2008;0
Svalbard Lufthavn;SN99840;25.01.2008;0
Svalbard Lufthavn;SN99840;26.01.2008;0
Svalbard Lufthavn;SN99840;27.01.2008;0
Svalbard Lufthavn;SN99840;28.01.2008;0
Svalbard Lufthavn;SN99840;29.01.2008;0
Svalbard Lufthavn;SN99840;30.01.2008;0
Svalbard Lufthavn;SN99840;31.01.2008;0
Svalbard Lufthavn;SN99840;01.02.2008;0
Svalbard Lufthavn;SN99840;02.02.2008;0
Svalbard Lufthavn;SN99840;03.02.2008;0
Svalbard Lufthavn;SN99840;04.02.2008;0
Svalbard Lufthavn;SN99840;05.02.2008;0
Svalbard Lufthavn;SN99840;06.02.2008;0
Svalbard Lufthavn;SN99840;07.02.2008;0
Svalbard Lufthavn;SN99840;08.02.2008;0
Svalbard Lufthavn;SN99840;09.02.2008;0
Svalbard Lufthavn;SN99840;10.02.2008;0
Svalbard Lufthavn;SN99840;11.02.2008;0
Svalbard Lufthavn;SN99840;12.02.2008;0
Svalbard Lufthavn;SN99840;13.02.2008;0
Svalbard Lufthavn;SN99840;14.02.2008;0
Svalbard Lufthavn;SN99840;15.02.2008;0
Svalbard Lufthavn;SN99840;16.02.2008;0
Svalbard Lufthavn;SN99840;17.02.2008;0
Svalbard Lufthavn;SN99840;18.02.2008;0
Svalbard Lufthavn;SN99840;19.02.2008;0
Svalbard Lufthavn;SN99840;20.02.2008;0
Svalbard Lufthavn;SN99840;21.02.2008;0
Svalbard Lufthavn;SN99840;22.02.2008;0
Svalbard Lufthavn;SN99840;23.02.2008;0
Svalbard Lufthavn;SN99840;24.02.2008;0
Svalbard Lufthavn;SN99840;25.02.2008;0
Svalbard Lufthavn;SN99840;26.02.2008;0
Svalbard Lufthavn;SN99840;27.02.2008;0
Svalbard Lufthavn;SN99840;28.02.2008;0
Svalbard Lufthavn;SN99840;29.02.2008;0
Svalbard Lufthavn;SN99840;01.03.2008;0
Svalbard Lufthavn;SN99840;02.03.2008;0
Svalbard Lufthavn;SN99840;03.03.2008;0
Svalbard Lufthavn;SN99840;04.03.2008;0
Svalbard Lufthavn;SN99840;05.03.2008;0
Svalbard Lufthavn;SN99840;06.03.2008;0
Svalbard Lufthavn;SN99840;07.03.2008;0
Svalbard Lufthavn;SN99840;08.03.2008;0
Svalbard Lufthavn;SN99840;09.03.2008;0
Svalbard Lufthavn;SN99840;10.03.2008;0
Svalbard Lufthavn;SN99840;11.03.2008;0
Svalbard Lufthavn;SN99840;12.03.2008;0
Svalbard Lufthavn;SN99840;13.03.2008;0
Svalbard Lufthavn;SN99840;14.03.2008;0
Svalbard Lufthavn;SN99840;15.03.2008;0
Svalbard Lufthavn;SN99840;16.03.2008;0
Svalbard Lufthavn;SN99840;17.03.2008;0
Svalbard Lufthavn;SN99840;18.03.2008;0
Svalbard Lufthavn;SN99840;19.03.2008;0
Svalbard Lufthavn;SN99840;20.03.2008;0
Svalbard Lufthavn;SN99840;21.03.2008;0
Svalbard Lufthavn;SN99840;22.03.2008;0
Svalbard Lufthavn;SN99840;23.03.2008;0
Svalbard Lufthavn;SN99840;24.03.2008;0
Svalbard Lufthavn;SN99840;25.03.2008;0
Svalbard Lufthavn;SN99840;26.03.2008;0
Svalbard Lufthavn;SN99840;27.03.2008;0
Svalbard Lufthavn;SN99840;28.03.2008;0
Svalbard Lufthavn;SN99840;29.03.2008;0
Svalbard Lufthavn;SN99840;30.03.2008;0
Svalbard Lufthavn;SN99840;31.03.2008;0
Svalbard Lufthavn;SN99840;01.04.2008;0
Svalbard Lufthavn;SN99840;02.04.2008;0
Svalbard Lufthavn;SN99840;03.04.2008;0
Svalbard Lufthavn;SN99840;04.04.2008;0
Svalbard Lufthavn;SN99840;05.04.2008;0
Svalbard Lufthavn;SN99840;06.04.2008;0
Svalbard Lufthavn;SN99840;07.04.2008;0
Svalbard Lufthavn;SN99840;08.04.2008;0
Svalbard Lufthavn;SN99840;09.04.2008;0
Svalbard Lufthavn;SN99840;10.04.2008;0
Svalbard Lufthavn;SN99840;11.04.2008;0
Svalbard Lufthavn;SN99840;12.04.2008;0
Svalbard Lufthavn;SN99840;13.04.2008;0
Svalbard Lufthavn;SN99840;14.04.2008;0
Svalbard Lufthavn;SN99840;15.04.2008;0
Svalbard Lufthavn;SN99840;16.04.2008;0
Svalbard Lufthavn;SN99840;17.04.2008;0
Svalbard Lufthavn;SN99840;18.04.2008;0
Svalbard Lufthavn;SN99840;19.04.2008;0
Svalbard Lufthavn;SN99840;20.04.2008;0
Svalbard Lufthavn;SN99840;21.04.2008;0
Svalbard Lufthavn;SN99840;22.04.2008;0
Svalbard Lufthavn;SN99840;23.04.2008;0
Svalbard Lufthavn;SN99840;24.04.2008;0
Svalbard Lufthavn;SN99840;25.04.2008;0
Svalbard Lufthavn;SN99840;26.04.2008;0
Svalbard Lufthavn;SN99840;27.04.2008;0
Svalbard Lufthavn;SN99840;28.04.2008;0
Svalbard Lufthavn;SN99840;29.04.2008;0
Svalbard Lufthavn;SN99840;30.04.2008;0
Svalbard Lufthavn;SN99840;01.05.2008;0
Svalbard Lufthavn;SN99840;02.05.2008;0
Svalbard Lufthavn;SN99840;03.05.2008;0
Svalbard Lufthavn;SN99840;04.05.2008;0
Svalbard Lufthavn;SN99840;05.05.2008;0
Svalbard Lufthavn;SN99840;06.05.2008;0
Svalbard Lufthavn;SN99840;07.05.2008;0
Svalbard Lufthavn;SN99840;08.05.2008;0
Svalbard Lufthavn;SN99840;09.05.2008;0
Svalbard Lufthavn;SN99840;10.05.2008;0
Svalbard Lufthavn;SN99840;11.05.2008;0
Svalbard Lufthavn;SN99840;12.05.2008;0
Svalbard Lufthavn;SN99840;13.05.2008;0
Svalbard Lufthavn;SN99840;14.05.2008;0
Svalbard Lufthavn;SN99840;15.05.2008;0
Svalbard Lufthavn;SN99840;16.05.2008;0
Svalbard Lufthavn;SN99840;17.05.2008;0
Svalbard Lufthavn;SN99840;18.05.2008;0
Svalbard Lufthavn;SN99840;19.05.2008;0
Svalbard Lufthavn;SN99840;20.05.2008;0
Svalbard Lufthavn;SN99840;21.05.2008;0
Svalbard Lufthavn;SN99840;22.05.2008;0
Svalbard Lufthavn;SN99840;23.05.2008;0
Svalbard Lufthavn;SN99840;24.05.2008;0
Svalbard Lufthavn;SN99840;25.05.2008;0
Svalbard Lufthavn;SN99840;26.05.2008;0
Svalbard Lufthavn;SN99840;27.05.2008;0
Svalbard Lufthavn;SN99840;28.05.2008;0
Svalbard Lufthavn;SN99840;29.05.2008;0
Svalbard Lufthavn;SN99840;30.05.2008;0
Svalbard Lufthavn;SN99840;31.05.2008;0
Svalbard Lufthavn;SN99840;01.06.2008;0
Svalbard Lufthavn;SN99840;02.06.2008;0
Svalbard Lufthavn;SN99840;03.06.2008;0
Svalbard Lufthavn;SN99840;04.06.2008;0
Svalbard Lufthavn;SN99840;05.06.2008;0
Svalbard Lufthavn;SN99840;06.06.2008;0
Svalbard Lufthavn;SN99840;07.06.2008;0
Svalbard Lufthavn;SN99840;08.06.2008;0
Svalbard Lufthavn;SN99840;09.06.2008;0
Svalbard Lufthavn;SN99840;10.06.2008;0
Svalbard Lufthavn;SN99840;11.06.2008;0
Svalbard Lufthavn;SN99840;12.06.2008;0
Svalbard Lufthavn;SN99840;13.06.2008;0
Svalbard Lufthavn;SN99840;14.06.2008;0
Svalbard Lufthavn;SN99840;15.06.2008;0
Svalbard Lufthavn;SN99840;16.06.2008;0
Svalbard Lufthavn;SN99840;17.06.2008;0
Svalbard Lufthavn;SN99840;18.06.2008;0
Svalbard Lufthavn;SN99840;19.06.2008;0
Svalbard Lufthavn;SN99840;20.06.2008;0
Svalbard Lufthavn;SN99840;21.06.2008;0
Svalbard Lufthavn;SN99840;22.06.2008;0
Svalbard Lufthavn;SN99840;23.06.2008;0
Svalbard Lufthavn;SN99840;24.06.2008;0
Svalbard Lufthavn;SN99840;25.06.2008;0
Svalbard Lufthavn;SN99840;26.06.2008;0
Svalbard Lufthavn;SN99840;27.06.2008;0
Svalbard Lufthavn;SN99840;28.06.2008;0
Svalbard Lufthavn;SN99840;30.06.2008;0
Svalbard Lufthavn;SN99840;01.07.2008;0
Svalbard Lufthavn;SN99840;02.07.2008;0
Svalbard Lufthavn;SN99840;03.07.2008;0
Svalbard Lufthavn;SN99840;04.07.2008;0
Svalbard Lufthavn;SN99840;05.07.2008;0
Svalbard Lufthavn;SN99840;06.07.2008;0
Svalbard Lufthavn;SN99840;07.07.2008;0
Svalbard Lufthavn;SN99840;08.07.2008;0
Svalbard Lufthavn;SN99840;09.07.2008;0
Svalbard Lufthavn;SN99840;10.07.2008;0
Svalbard Lufthavn;SN99840;11.07.2008;0
Svalbard Lufthavn;SN99840;12.07.2008;0
Svalbard Lufthavn;SN99840;13.07.2008;0
Svalbard Lufthavn;SN99840;14.07.2008;0
Svalbard Lufthavn;SN99840;15.07.2008;0
Svalbard Lufthavn;SN99840;16.07.2008;0
Svalbard Lufthavn;SN99840;17.07.2008;0
Svalbard Lufthavn;SN99840;18.07.2008;0
Svalbard Lufthavn;SN99840;19.07.2008;0
Svalbard Lufthavn;SN99840;20.07.2008;0
Svalbard Lufthavn;SN99840;21.07.2008;0
Svalbard Lufthavn;SN99840;22.07.2008;0
Svalbard Lufthavn;SN99840;23.07.2008;0
Svalbard Lufthavn;SN99840;24.07.2008;0
Svalbard Lufthavn;SN99840;25.07.2008;0
Svalbard Lufthavn;SN99840;26.07.2008;0
Svalbard Lufthavn;SN99840;27.07.2008;0
Svalbard Lufthavn;SN99840;28.07.2008;0
Svalbard Lufthavn;SN99840;29.07.2008;0
Svalbard Lufthavn;SN99840;30.07.2008;0
Svalbard Lufthavn;SN99840;31.07.2008;0
Svalbard Lufthavn;SN99840;01.08.2008;0
Svalbard Lufthavn;SN99840;02.08.2008;0
Svalbard Lufthavn;SN99840;03.08.2008;0
Svalbard Lufthavn;SN99840;04.08.2008;0
Svalbard Lufthavn;SN99840;05.08.2008;0
Svalbard Lufthavn;SN99840;06.08.2008;0
Svalbard Lufthavn;SN99840;07.08.2008;0
Svalbard Lufthavn;SN99840;08.08.2008;0
Svalbard Lufthavn;SN99840;09.08.2008;0
Svalbard Lufthavn;SN99840;10.08.2008;0
Svalbard Lufthavn;SN99840;11.08.2008;0
Svalbard Lufthavn;SN99840;12.08.2008;0
Svalbard Lufthavn;SN99840;13.08.2008;0
Svalbard Lufthavn;SN99840;14.08.2008;0
Svalbard Lufthavn;SN99840;15.08.2008;0
Svalbard Lufthavn;SN99840;16.08.2008;0
Svalbard Lufthavn;SN99840;17.08.2008;0
Svalbard Lufthavn;SN99840;18.08.2008;0
Svalbard Lufthavn;SN99840;19.08.2008;0
Svalbard Lufthavn;SN99840;20.08.2008;0
Svalbard Lufthavn;SN99840;21.08.2008;0
Svalbard Lufthavn;SN99840;22.08.2008;0
Svalbard Lufthavn;SN99840;23.08.2008;0
Svalbard Lufthavn;SN99840;24.08.2008;0
Svalbard Lufthavn;SN99840;25.08.2008;0
Svalbard Lufthavn;SN99840;26.08.2008;0
Svalbard Lufthavn;SN99840;27.08.2008;0
Svalbard Lufthavn;SN99840;28.08.2008;0
Svalbard Lufthavn;SN99840;29.08.2008;0
Svalbard Lufthavn;SN99840;30.08.2008;0
Svalbard Lufthavn;SN99840;31.08.2008;0
Svalbard Lufthavn;SN99840;01.09.2008;0
Svalbard Lufthavn;SN99840;02.09.2008;0
Svalbard Lufthavn;SN99840;03.09.2008;0
Svalbard Lufthavn;SN99840;04.09.2008;0
Svalbard Lufthavn;SN99840;05.09.2008;0
Svalbard Lufthavn;SN99840;06.09.2008;0
Svalbard Lufthavn;SN99840;07.09.2008;0
Svalbard Lufthavn;SN99840;08.09.2008;0
Svalbard Lufthavn;SN99840;09.09.2008;0
Svalbard Lufthavn;SN99840;10.09.2008;0
Svalbard Lufthavn;SN99840;11.09.2008;0
Svalbard Lufthavn;SN99840;12.09.2008;0
Svalbard Lufthavn;SN99840;13.09.2008;0
Svalbard Lufthavn;SN99840;14.09.2008;0
Svalbard Lufthavn;SN99840;15.09.2008;0
Svalbard Lufthavn;SN99840;16.09.2008;0
Svalbard Lufthavn;SN99840;17.09.2008;0
Svalbard Lufthavn;SN99840;18.09.2008;0
Svalbard Lufthavn;SN99840;19.09.2008;0
Svalbard Lufthavn;SN99840;20.09.2008;0
Svalbard Lufthavn;SN99840;21.09.2008;0
Svalbard Lufthavn;SN99840;22.09.2008;0
Svalbard Lufthavn;SN99840;23.09.2008;0
Svalbard Lufthavn;SN99840;24.09.2008;0
Svalbard Lufthavn;SN99840;25.09.2008;0
Svalbard Lufthavn;SN99840;26.09.2008;0
Svalbard Lufthavn;SN99840;27.09.2008;0
Svalbard Lufthavn;SN99840;28.09.2008;0
Svalbard Lufthavn;SN99840;29.09.2008;0
Svalbard Lufthavn;SN99840;30.09.2008;0
Svalbard Lufthavn;SN99840;01.10.2008;0
Svalbard Lufthavn;SN99840;02.10.2008;0
Svalbard Lufthavn;SN99840;03.10.2008;0
Svalbard Lufthavn;SN99840;04.10.2008;0
Svalbard Lufthavn;SN99840;05.10.2008;0
Svalbard Lufthavn;SN99840;06.10.2008;0
Svalbard Lufthavn;SN99840;07.10.2008;0
Svalbard Lufthavn;SN99840;08.10.2008;0
Svalbard Lufthavn;SN99840;09.10.2008;0
Svalbard Lufthavn;SN99840;10.10.2008;0
Svalbard Lufthavn;SN99840;11.10.2008;0
Svalbard Lufthavn;SN99840;12.10.2008;0
Svalbard Lufthavn;SN99840;13.10.2008;0
Svalbard Lufthavn;SN99840;14.10.2008;0
Svalbard Lufthavn;SN99840;15.10.2008;0
Svalbard Lufthavn;SN99840;16.10.2008;0
Svalbard Lufthavn;SN99840;17.10.2008;0
Svalbard Lufthavn;SN99840;18.10.2008;8
Svalbard Lufthavn;SN99840;19.10.2008;8
Svalbard Lufthavn;SN99840;20.10.2008;6
Svalbard Lufthavn;SN99840;21.10.2008;5
Svalbard Lufthavn;SN99840;22.10.2008;5
Svalbard Lufthavn;SN99840;23.10.2008;4
Svalbard Lufthavn;SN99840;24.10.2008;3
Svalbard Lufthavn;SN99840;25.10.2008;1
Svalbard Lufthavn;SN99840;26.10.2008;0
Svalbard Lufthavn;SN99840;27.10.2008;0
Svalbard Lufthavn;SN99840;28.10.2008;0
Svalbard Lufthavn;SN99840;29.10.2008;0
Svalbard Lufthavn;SN99840;30.10.2008;1
Svalbard Lufthavn;SN99840;31.10.2008;3
Svalbard Lufthavn;SN99840;01.11.2008;7
Svalbard Lufthavn;SN99840;02.11.2008;8
Svalbard Lufthavn;SN99840;03.11.2008;6
Svalbard Lufthavn;SN99840;04.11.2008;6
Svalbard Lufthavn;SN99840;05.11.2008;0
Svalbard Lufthavn;SN99840;06.11.2008;6
Svalbard Lufthavn;SN99840;07.11.2008;9
Svalbard Lufthavn;SN99840;08.11.2008;8
Svalbard Lufthavn;SN99840;09.11.2008;8
Svalbard Lufthavn;SN99840;10.11.2008;8
Svalbard Lufthavn;SN99840;11.11.2008;9
Svalbard Lufthavn;SN99840;12.11.2008;8
Svalbard Lufthavn;SN99840;13.11.2008;9
Svalbard Lufthavn;SN99840;14.11.2008;9
Svalbard Lufthavn;SN99840;15.11.2008;9
Svalbard Lufthavn;SN99840;16.11.2008;9
Svalbard Lufthavn;SN99840;17.11.2008;8
Svalbard Lufthavn;SN99840;18.11.2008;8
Svalbard Lufthavn;SN99840;19.11.2008;6
Svalbard Lufthavn;SN99840;20.11.2008;8
Svalbard Lufthavn;SN99840;21.11.2008;8
Svalbard Lufthavn;SN99840;22.11.2008;8
Svalbard Lufthavn;SN99840;23.11.2008;8
Svalbard Lufthavn;SN99840;24.11.2008;6
Svalbard Lufthavn;SN99840;25.11.2008;6
Svalbard Lufthavn;SN99840;26.11.2008;6
Svalbard Lufthavn;SN99840;27.11.2008;5
Svalbard Lufthavn;SN99840;28.11.2008;5
Svalbard Lufthavn;SN99840;29.11.2008;0
Svalbard Lufthavn;SN99840;30.11.2008;0
Svalbard Lufthavn;SN99840;01.12.2008;4
Svalbard Lufthavn;SN99840;02.12.2008;4
Svalbard Lufthavn;SN99840;03.12.2008;4
Svalbard Lufthavn;SN99840;04.12.2008;17
Svalbard Lufthavn;SN99840;05.12.2008;17
Svalbard Lufthavn;SN99840;06.12.2008;17
Svalbard Lufthavn;SN99840;07.12.2008;18
Svalbard Lufthavn;SN99840;08.12.2008;17
Svalbard Lufthavn;SN99840;09.12.2008;17
Svalbard Lufthavn;SN99840;10.12.2008;17
Svalbard Lufthavn;SN99840;11.12.2008;16
Svalbard Lufthavn;SN99840;12.12.2008;16
Svalbard Lufthavn;SN99840;13.12.2008;16
Svalbard Lufthavn;SN99840;14.12.2008;16
Svalbard Lufthavn;SN99840;15.12.2008;16
Svalbard Lufthavn;SN99840;16.12.2008;16
Svalbard Lufthavn;SN99840;17.12.2008;15
Svalbard Lufthavn;SN99840;18.12.2008;15
Svalbard Lufthavn;SN99840;19.12.2008;23
Svalbard Lufthavn;SN99840;20.12.2008;23
Svalbard Lufthavn;SN99840;21.12.2008;23
Svalbard Lufthavn;SN99840;22.12.2008;18
Svalbard Lufthavn;SN99840;23.12.2008;18
Svalbard Lufthavn;SN99840;24.12.2008;18
Svalbard Lufthavn;SN99840;25.12.2008;16
Svalbard Lufthavn;SN99840;26.12.2008;26
Svalbard Lufthavn;SN99840;27.12.2008;26
Svalbard Lufthavn;SN99840;28.12.2008;26
Svalbard Lufthavn;SN99840;29.12.2008;17
Svalbard Lufthavn;SN99840;30.12.2008;18
Svalbard Lufthavn;SN99840;31.12.2008;17
Svalbard Lufthavn;SN99840;01.01.2009;18
Svalbard Lufthavn;SN99840;02.01.2009;18
Svalbard Lufthavn;SN99840;03.01.2009;18
Svalbard Lufthavn;SN99840;04.01.2009;18
Svalbard Lufthavn;SN99840;05.01.2009;17
Svalbard Lufthavn;SN99840;06.01.2009;18
Svalbard Lufthavn;SN99840;07.01.2009;20
Svalbard Lufthavn;SN99840;08.01.2009;20
Svalbard Lufthavn;SN99840;09.01.2009;19
Svalbard Lufthavn;SN99840;10.01.2009;20
Svalbard Lufthavn;SN99840;11.01.2009;20
Svalbard Lufthavn;SN99840;12.01.2009;18
Svalbard Lufthavn;SN99840;13.01.2009;18
Svalbard Lufthavn;SN99840;14.01.2009;18
Svalbard Lufthavn;SN99840;15.01.2009;21
Svalbard Lufthavn;SN99840;16.01.2009;21
Svalbard Lufthavn;SN99840;17.01.2009;21
Svalbard Lufthavn;SN99840;18.01.2009;19
Svalbard Lufthavn;SN99840;19.01.2009;19
Svalbard Lufthavn;SN99840;20.01.2009;19
Svalbard Lufthavn;SN99840;21.01.2009;19
Svalbard Lufthavn;SN99840;22.01.2009;19
Svalbard Lufthavn;SN99840;23.01.2009;20
Svalbard Lufthavn;SN99840;24.01.2009;20
Svalbard Lufthavn;SN99840;25.01.2009;20
Svalbard Lufthavn;SN99840;26.01.2009;17
Svalbard Lufthavn;SN99840;27.01.2009;17
Svalbard Lufthavn;SN99840;28.01.2009;20
Svalbard Lufthavn;SN99840;29.01.2009;20
Svalbard Lufthavn;SN99840;30.01.2009;20
Svalbard Lufthavn;SN99840;31.01.2009;17
Svalbard Lufthavn;SN99840;01.02.2009;18
Svalbard Lufthavn;SN99840;02.02.2009;20
Svalbard Lufthavn;SN99840;03.02.2009;17
Svalbard Lufthavn;SN99840;04.02.2009;17
Svalbard Lufthavn;SN99840;05.02.2009;17
Svalbard Lufthavn;SN99840;06.02.2009;17
Svalbard Lufthavn;SN99840;07.02.2009;17
Svalbard Lufthavn;SN99840;08.02.2009;17
Svalbard Lufthavn;SN99840;09.02.2009;17
Svalbard Lufthavn;SN99840;10.02.2009;17
Svalbard Lufthavn;SN99840;11.02.2009;17
Svalbard Lufthavn;SN99840;12.02.2009;17
Svalbard Lufthavn;SN99840;13.02.2009;15
Svalbard Lufthavn;SN99840;14.02.2009;15
Svalbard Lufthavn;SN99840;15.02.2009;16
Svalbard Lufthavn;SN99840;16.02.2009;16
Svalbard Lufthavn;SN99840;17.02.2009;19
Svalbard Lufthavn;SN99840;18.02.2009;18
Svalbard Lufthavn;SN99840;19.02.2009;16
Svalbard Lufthavn;SN99840;20.02.2009;16
Svalbard Lufthavn;SN99840;21.02.2009;17
Svalbard Lufthavn;SN99840;22.02.2009;20
